name,avg_price,car_info
Genesis G70 2022 г.,23 490 000 ₸,"Город
Алматы
Поколение
2017 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
5 км
Коробка передач
автомат
Привод
задний привод
Руль
слева
Цвет
серый
Растаможен в Казахстане
Да"
Genesis G70 2019 г.,16 210 000 ₸,"Город
Астана
Поколение
2017 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
90 000 км
Коробка передач
автомат
Привод
задний привод
Руль
слева
Цвет
черный металлик
Растаможен в Казахстане
Да"
Genesis GV80 2021 г.,26 500 000 ₸,"Наличие 
На заказ
Город
Алматы
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
3.5 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Нет"
Genesis GV80 2021 г.,35 843 071 ₸,"Город
Алматы
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2.5 (бензин)
Пробег
23 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Genesis GV80 2021 г.,35 843 071 ₸,"Город
Астана
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2.5 (бензин)
Пробег
22 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
синий
Растаможен в Казахстане
Да"
Genesis G90 2017 г.,10 500 000 ₸,"Город
Алматы
Поколение
2016 - 2019 1 поколение
Кузов
седан
Объем двигателя, л
3.3 (бензин)
Пробег
115 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Растаможен в Казахстане
Нет"
Genesis GV80 2023 г.,37 500 000 ₸,"Наличие 
На заказ
Город
Астана
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
3.5 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Растаможен в Казахстане
Нет"
Genesis G80 2017 г.,11 500 000 ₸,"Город
Караганда
Поколение
2016 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
100 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Растаможен в Казахстане
Да"
Genesis GV80 2021 г.,42 989 000 ₸,"Город
Алматы
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
3.5 (бензин)
Пробег
12 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
черный металлик
Растаможен в Казахстане
Да"
Genesis G70 2022 г.,26 376 666 ₸,"Город
Астана
Поколение
2017 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
10 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый металлик
Растаможен в Казахстане
Да"
Genesis G70 2022 г.,26 376 666 ₸,"Город
Астана
Поколение
2017 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
50 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
черный металлик
Растаможен в Казахстане
Да"
Genesis GV80 2022 г.,27 915 373 ₸,"Наличие 
На заказ
Город
Алматы
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
3 (дизель)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Нет"
Genesis GV80 2021 г.,35 843 071 ₸,"Город
Алматы
Поколение
2020 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2.5 (бензин)
Пробег
12 295 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
синий металлик
Растаможен в Казахстане
Да"
Great Wall Wingle 3 2007 г.,2 350 000 ₸,"Город
Рудный
Поколение
2005 - 2012 1 поколение
Кузов
пикап
Объем двигателя, л
2.2 (бензин)
Пробег
178 646 км
Коробка передач
механика
Привод
полный привод
Руль
слева
Растаможен в Казахстане
Да"
Great Wall Wingle 7 2023 г.,12 990 000 ₸,"Город
Усть-Каменогорск
Поколение
2020 - н.в. 1 поколение
Кузов
пикап
Объем двигателя, л
2.4 (дизель)
Пробег
10 км
Коробка передач
механика
Привод
полный привод
Руль
слева
Цвет
серебристый металлик
Растаможен в Казахстане
Да"
Great Wall Poer KingKong 2023 г.,14 990 000 ₸,"Город
Усть-Каменогорск
Поколение
2021 - н.в. 1 поколение
Кузов
пикап
Объем двигателя, л
2 (бензин)
Коробка передач
механика
Привод
полный привод
Руль
слева
Цвет
зеленый
Растаможен в Казахстане
Да"
